"","sp_name","sp_subtribe","sp_country"
"1","Calamus_calospathus","Calaminae","Malaysia"
"2","Calamus_calospathus","Calaminae","Malaysia"
"3","Calamus_calospathus","Calaminae","Malaysia"
"4","Calamus_calospathus","Calaminae","Malaysia"
"5","Calamus_calospathus","Calaminae","Malaysia"
"6","Calamus_calospathus","Calaminae","Malaysia"
"7","Calamus_calospathus","Calaminae","Malaysia"
"8","Calamus_castaneus","Calaminae","Myanmar"
"9","Calamus_castaneus","Calaminae","Malaysia"
"10","Calamus_castaneus","Calaminae","Malaysia"
"11","Calamus_castaneus","Calaminae","Malaysia"
"12","Calamus_castaneus","Calaminae","Malaysia"
"13","Calamus_castaneus","Calaminae","Malaysia"
"14","Calamus_castaneus","Calaminae","Malaysia"
"15","Calamus_castaneus","Calaminae","Malaysia"
"16","Calamus_castaneus","Calaminae","Malaysia"
"17","Calamus_castaneus","Calaminae","Malaysia"
"18","Calamus_castaneus","Calaminae","Malaysia"
"19","Calamus_castaneus","Calaminae","Malaysia"
"20","Calamus_castaneus","Calaminae","Malaysia"
"21","Calamus_castaneus","Calaminae","Indonesia"
"22","Calamus_castaneus","Calaminae","Indonesia"
"23","Calamus_castaneus","Calaminae","Thailand"
"24","Calamus_castaneus","Calaminae","Thailand"
"25","Calamus_castaneus","Calaminae","Malaysia"
"26","Calamus_castaneus","Calaminae","Malaysia"
"27","Calamus_castaneus","Calaminae","Malaysia"
"28","Calamus_castaneus","Calaminae","Malaysia"
"29","Calamus_castaneus","Calaminae","Malaysia"
"30","Calamus_castaneus","Calaminae","Malaysia"
"31","Calamus_castaneus","Calaminae","Thailand"
"32","Calamus_castaneus","Calaminae","Thailand"
"33","Calamus_castaneus","Calaminae","Thailand"
"34","Calamus_castaneus","Calaminae","Thailand"
"35","Calamus_castaneus","Calaminae","Thailand"
"36","Calamus_castaneus","Calaminae","Malaysia"
"37","Calamus_castaneus","Calaminae","Malaysia"
"38","Calamus_castaneus","Calaminae","Malaysia"
"39","Calamus_castaneus","Calaminae","Malaysia"
"40","Calamus_castaneus","Calaminae","Malaysia"
"41","Calamus_castaneus","Calaminae","Malaysia"
"42","Calamus_castaneus","Calaminae","Malaysia"
"43","Calamus_castaneus","Calaminae","Malaysia"
"44","Calamus_castaneus","Calaminae","Malaysia"
"45","Calamus_castaneus","Calaminae","Malaysia"
"46","Calamus_castaneus","Calaminae","Malaysia"
"47","Calamus_castaneus","Calaminae","Malaysia"
"48","Calamus_castaneus","Calaminae","Malaysia"
"49","Calamus_castaneus","Calaminae","Malaysia"
"50","Calamus_castaneus","Calaminae","Malaysia"
"51","Calamus_castaneus","Calaminae","Malaysia"
"52","Calamus_castaneus","Calaminae","Malaysia"
"53","Calamus_castaneus","Calaminae","Australia"
"54","Calamus_castaneus","Calaminae","Brazil"
"55","Calamus_castaneus","Calaminae","Malaysia"
"56","Calamus_castaneus","Calaminae","Malaysia"
"57","Calamus_castaneus","Calaminae","Singapore"
"58","Calamus_castaneus","Calaminae","Malaysia"
"59","Calamus_castaneus","Calaminae","Singapore"
"60","Calamus_castaneus","Calaminae","Malaysia"
"61","Calamus_castaneus","Calaminae","Malaysia"
"62","Calamus_castaneus","Calaminae","Malaysia"
"63","Calamus_castaneus","Calaminae","Malaysia"
"64","Calamus_castaneus","Calaminae","Malaysia"
"65","Calamus_castaneus","Calaminae","Malaysia"
"66","Calamus_castaneus","Calaminae","Malaysia"
"67","Calamus_concolor","Calaminae","Indonesia"
"68","Calamus_concolor","Calaminae","Malaysia"
"69","Calamus_concolor","Calaminae","Malaysia"
"70","Calamus_concolor","Calaminae","Malaysia"
"71","Calamus_concolor","Calaminae","Malaysia"
"72","Calamus_concolor","Calaminae","Malaysia"
"73","Calamus_concolor","Calaminae","Malaysia"
"74","Calamus_concolor","Calaminae","Malaysia"
"75","Calamus_concolor","Calaminae","Malaysia"
"76","Calamus_concolor","Calaminae","Indonesia"
"77","Calamus_concolor","Calaminae","Indonesia"
"78","Calamus_concolor","Calaminae","Malaysia"
"79","Calamus_concolor","Calaminae","Malaysia"
"80","Calamus_concolor","Calaminae","Brunei Darussalam"
"81","Calamus_concolor","Calaminae","Malaysia"
"82","Calamus_concolor","Calaminae","Malaysia"
"83","Calamus_concolor","Calaminae","Malaysia"
"84","Calamus_concolor","Calaminae","Malaysia"
"85","Calamus_concolor","Calaminae","Malaysia"
"86","Calamus_concolor","Calaminae","Malaysia"
"87","Calamus_concolor","Calaminae","Malaysia"
"88","Calamus_concolor","Calaminae","Malaysia"
"89","Calamus_concolor","Calaminae","Indonesia"
"90","Calamus_concolor","Calaminae","Indonesia"
"91","Calamus_concolor","Calaminae","Indonesia"
"92","Calamus_concolor","Calaminae","Indonesia"
"93","Calamus_concolor","Calaminae","Brunei Darussalam"
"94","Calamus_concolor","Calaminae","Brunei Darussalam"
"95","Calamus_concolor","Calaminae","Brunei Darussalam"
"96","Calamus_concolor","Calaminae","Brunei Darussalam"
"97","Calamus_concolor","Calaminae","Indonesia"
"98","Calamus_concolor","Calaminae","Indonesia"
"99","Calamus_concolor","Calaminae","Indonesia"
"100","Calamus_concolor","Calaminae","Indonesia"
"101","Calamus_concolor","Calaminae","Indonesia"
"102","Calamus_concolor","Calaminae","Brunei Darussalam"
"103","Calamus_concolor","Calaminae","Malaysia"
"104","Calamus_concolor","Calaminae","Malaysia"
"105","Calamus_concolor","Calaminae","Malaysia"
"106","Calamus_concolor","Calaminae","Malaysia"
"107","Calamus_concolor","Calaminae","Malaysia"
"108","Calamus_concolor","Calaminae","Malaysia"
"109","Calamus_concolor","Calaminae","Malaysia"
"110","Calamus_concolor","Calaminae","Malaysia"
"111","Calamus_concolor","Calaminae","Malaysia"
"112","Calamus_concolor","Calaminae","Malaysia"
"113","Calamus_concolor","Calaminae","Malaysia"
"114","Calamus_concolor","Calaminae","Malaysia"
"115","Calamus_concolor","Calaminae","Malaysia"
"116","Calamus_concolor","Calaminae","Malaysia"
"117","Calamus_concolor","Calaminae","Indonesia"
"118","Calamus_concolor","Calaminae","Malaysia"
"119","Calamus_concolor","Calaminae","Malaysia"
"120","Calamus_concolor","Calaminae","Malaysia"
"121","Calamus_concolor","Calaminae","Malaysia"
"122","Calamus_concolor","Calaminae","Malaysia"
"123","Calamus_concolor","Calaminae","Malaysia"
"124","Calamus_concolor","Calaminae","Malaysia"
"125","Calamus_concolor","Calaminae","Malaysia"
"126","Calamus_concolor","Calaminae","Malaysia"
"127","Calamus_concolor","Calaminae","Indonesia"
"128","Calamus_concolor","Calaminae","Indonesia"
"129","Calamus_concolor","Calaminae","Indonesia"
"130","Calamus_concolor","Calaminae","Indonesia"
"131","Calamus_concolor","Calaminae","Indonesia"
"132","Calamus_concolor","Calaminae","Indonesia"
"133","Calamus_concolor","Calaminae","Indonesia"
"134","Calamus_concolor","Calaminae","Indonesia"
"135","Calamus_concolor","Calaminae","Indonesia"
"136","Calamus_concolor","Calaminae","Indonesia"
"137","Calamus_concolor","Calaminae","Indonesia"
"138","Calamus_concolor","Calaminae","Malaysia"
"139","Calamus_concolor","Calaminae","Malaysia"
"140","Calamus_concolor","Calaminae","Indonesia"
"141","Calamus_concolor","Calaminae","Indonesia"
"142","Calamus_concolor","Calaminae","Indonesia"
"143","Calamus_concolor","Calaminae","Indonesia"
"144","Calamus_concolor","Calaminae","Malaysia"
"145","Calamus_conirostris","Calaminae","Brunei Darussalam"
"146","Calamus_conirostris","Calaminae","Malaysia"
"147","Calamus_conirostris","Calaminae","Brunei Darussalam"
"148","Calamus_conirostris","Calaminae","Brunei Darussalam"
"149","Calamus_conirostris","Calaminae","Indonesia"
"150","Calamus_conirostris","Calaminae","Brunei Darussalam"
"151","Calamus_conirostris","Calaminae","Brunei Darussalam"
"152","Calamus_conirostris","Calaminae","Brunei Darussalam"
"153","Calamus_conirostris","Calaminae","Indonesia"
"154","Calamus_conirostris","Calaminae","Indonesia"
"155","Calamus_conirostris","Calaminae","Indonesia"
"156","Calamus_conirostris","Calaminae","Indonesia"
"157","Calamus_conirostris","Calaminae","Brunei Darussalam"
"158","Calamus_conirostris","Calaminae","Brunei Darussalam"
"159","Calamus_conirostris","Calaminae","Indonesia"
"160","Calamus_conirostris","Calaminae","Indonesia"
"161","Calamus_conirostris","Calaminae","Indonesia"
"162","Calamus_conirostris","Calaminae","Brunei Darussalam"
"163","Calamus_conirostris","Calaminae","Brunei Darussalam"
"164","Calamus_conirostris","Calaminae","Brunei Darussalam"
"165","Calamus_conirostris","Calaminae","Brunei Darussalam"
"166","Calamus_conirostris","Calaminae","Indonesia"
"167","Calamus_conirostris","Calaminae","Indonesia"
"168","Calamus_conirostris","Calaminae","Malaysia"
"169","Calamus_conirostris","Calaminae","Brunei Darussalam"
"170","Calamus_conirostris","Calaminae","Brunei Darussalam"
"171","Calamus_conirostris","Calaminae","Brunei Darussalam"
"172","Calamus_conirostris","Calaminae","Brunei Darussalam"
"173","Calamus_conirostris","Calaminae","Brunei Darussalam"
"174","Calamus_conirostris","Calaminae","Brunei Darussalam"
"175","Calamus_conirostris","Calaminae","Brunei Darussalam"
"176","Calamus_conirostris","Calaminae","Brunei Darussalam"
"177","Calamus_conirostris","Calaminae","Brunei Darussalam"
"178","Calamus_conirostris","Calaminae","Malaysia"
"179","Calamus_conirostris","Calaminae","Malaysia"
"180","Calamus_conirostris","Calaminae","Malaysia"
"181","Calamus_conirostris","Calaminae","Malaysia"
"182","Calamus_conirostris","Calaminae","Malaysia"
"183","Calamus_conirostris","Calaminae","Indonesia"
"184","Calamus_conirostris","Calaminae","Indonesia"
"185","Calamus_conirostris","Calaminae","Malaysia"
"186","Calamus_conirostris","Calaminae","Malaysia"
"187","Calamus_conirostris","Calaminae","Malaysia"
"188","Calamus_conirostris","Calaminae","Malaysia"
"189","Calamus_conirostris","Calaminae","Malaysia"
"190","Calamus_conirostris","Calaminae","Malaysia"
"191","Calamus_conirostris","Calaminae","Indonesia"
"192","Calamus_conirostris","Calaminae","Indonesia"
"193","Calamus_conirostris","Calaminae","Malaysia"
"194","Calamus_conirostris","Calaminae","Malaysia"
"195","Calamus_conirostris","Calaminae","Malaysia"
"196","Calamus_conirostris","Calaminae","Malaysia"
"197","Calamus_conirostris","Calaminae","Malaysia"
"198","Calamus_conirostris","Calaminae","Malaysia"
"199","Calamus_conirostris","Calaminae","Malaysia"
"200","Calamus_conirostris","Calaminae","Malaysia"
"201","Calamus_conirostris","Calaminae","Indonesia"
"202","Calamus_conirostris","Calaminae","Indonesia"
"203","Calamus_conirostris","Calaminae","Indonesia"
"204","Calamus_conirostris","Calaminae","Indonesia"
"205","Calamus_conirostris","Calaminae","Indonesia"
"206","Calamus_conirostris","Calaminae","Indonesia"
"207","Calamus_conirostris","Calaminae","Indonesia"
"208","Calamus_conirostris","Calaminae","Indonesia"
"209","Calamus_conirostris","Calaminae","Indonesia"
"210","Calamus_conirostris","Calaminae","Indonesia"
"211","Calamus_conirostris","Calaminae","Indonesia"
"212","Calamus_conirostris","Calaminae","Malaysia"
"213","Calamus_conirostris","Calaminae","Malaysia"
"214","Calamus_conirostris","Calaminae","Brunei Darussalam"
"215","Calamus_conirostris","Calaminae","Malaysia"
"216","Calamus_conirostris","Calaminae","Indonesia"
"217","Calamus_conirostris","Calaminae","Indonesia"
"218","Calamus_conirostris","Calaminae","Indonesia"
"219","Calamus_conirostris","Calaminae","Indonesia"
"220","Calamus_conirostris","Calaminae","Indonesia"
"221","Calamus_conirostris","Calaminae","Indonesia"
"222","Calamus_conirostris","Calaminae","Indonesia"
"223","Calamus_conirostris","Calaminae","Indonesia"
"224","Calamus_conirostris","Calaminae","Indonesia"
"225","Calamus_conirostris","Calaminae","Malaysia"
"226","Calamus_conirostris","Calaminae","Malaysia"
"227","Calamus_conirostris","Calaminae","Malaysia"
"228","Calamus_conirostris","Calaminae","Malaysia"
"229","Calamus_conirostris","Calaminae","Malaysia"
"230","Calamus_conirostris","Calaminae","Malaysia"
"231","Calamus_conirostris","Calaminae","Malaysia"
"232","Calamus_conirostris","Calaminae","Malaysia"
"233","Calamus_conirostris","Calaminae","Malaysia"
"234","Calamus_conirostris","Calaminae","Malaysia"
"235","Calamus_conirostris","Calaminae","Malaysia"
"236","Calamus_conirostris","Calaminae","Malaysia"
"237","Calamus_conirostris","Calaminae","Malaysia"
"238","Calamus_conirostris","Calaminae","Malaysia"
"239","Calamus_conirostris","Calaminae","Malaysia"
"240","Calamus_conirostris","Calaminae","Malaysia"
"241","Calamus_conirostris","Calaminae","Malaysia"
"242","Calamus_conirostris","Calaminae","Malaysia"
"243","Calamus_conirostris","Calaminae","Malaysia"
"244","Calamus_conirostris","Calaminae","Malaysia"
"245","Calamus_conirostris","Calaminae","Malaysia"
"246","Calamus_conirostris","Calaminae","Malaysia"
"247","Calamus_conirostris","Calaminae","Malaysia"
"248","Calamus_conirostris","Calaminae","Malaysia"
"249","Calamus_conirostris","Calaminae","Malaysia"
"250","Calamus_conirostris","Calaminae","Malaysia"
"251","Calamus_deerratus","Calaminae","Gabon"
"252","Calamus_deerratus","Calaminae","Gabon"
"253","Calamus_deerratus","Calaminae","Angola"
"254","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"255","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"256","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"257","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"258","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"259","Calamus_deerratus","Calaminae","Nigeria"
"260","Calamus_deerratus","Calaminae","Nigeria"
"261","Calamus_deerratus","Calaminae","Guinea"
"262","Calamus_deerratus","Calaminae","Burkina Faso"
"263","Calamus_deerratus","Calaminae","Burkina Faso"
"264","Calamus_deerratus","Calaminae","Senegal"
"265","Calamus_deerratus","Calaminae","Cameroon"
"266","Calamus_deerratus","Calaminae","Benin"
"267","Calamus_deerratus","Calaminae","Benin"
"268","Calamus_deerratus","Calaminae","Sierra Leone"
"269","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"270","Calamus_deerratus","Calaminae","Netherlands"
"271","Calamus_deerratus","Calaminae","Netherlands"
"272","Calamus_deerratus","Calaminae","Netherlands"
"273","Calamus_deerratus","Calaminae","Ghana"
"274","Calamus_deerratus","Calaminae","Uganda"
"275","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"276","Calamus_deerratus","Calaminae","Cameroon"
"277","Calamus_deerratus","Calaminae","Cameroon"
"278","Calamus_deerratus","Calaminae","Cameroon"
"279","Calamus_deerratus","Calaminae","Guinea-Bissau"
"280","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"281","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"282","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"283","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"284","Calamus_deerratus","Calaminae","Ghana"
"285","Calamus_deerratus","Calaminae","Ghana"
"286","Calamus_deerratus","Calaminae","Cameroon"
"287","Calamus_deerratus","Calaminae","Cameroon"
"288","Calamus_deerratus","Calaminae","Central African Republic"
"289","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"290","Calamus_deerratus","Calaminae","Ghana"
"291","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"292","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"293","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"294","Calamus_deerratus","Calaminae","Gambia"
"295","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"296","Calamus_deerratus","Calaminae","Cameroon"
"297","Calamus_deerratus","Calaminae","Cameroon"
"298","Calamus_deerratus","Calaminae","Cameroon"
"299","Calamus_deerratus","Calaminae","Gabon"
"300","Calamus_deerratus","Calaminae","Gabon"
"301","Calamus_deerratus","Calaminae","Zambia"
"302","Calamus_deerratus","Calaminae","Central African Republic"
"303","Calamus_deerratus","Calaminae","Central African Republic"
"304","Calamus_deerratus","Calaminae","Central African Republic"
"305","Calamus_deerratus","Calaminae","Cameroon"
"306","Calamus_deerratus","Calaminae","Central African Republic"
"307","Calamus_deerratus","Calaminae","Benin"
"308","Calamus_deerratus","Calaminae","Central African Republic"
"309","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"310","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"311","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"312","Calamus_deerratus","Calaminae","Central African Republic"
"313","Calamus_deerratus","Calaminae","Central African Republic"
"314","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"315","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"316","Calamus_deerratus","Calaminae","Central African Republic"
"317","Calamus_deerratus","Calaminae","Senegal"
"318","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"319","Calamus_deerratus","Calaminae","Senegal"
"320","Calamus_deerratus","Calaminae","Nigeria"
"321","Calamus_deerratus","Calaminae","Cameroon"
"322","Calamus_deerratus","Calaminae","Cameroon"
"323","Calamus_deerratus","Calaminae","Cameroon"
"324","Calamus_deerratus","Calaminae","Cameroon"
"325","Calamus_deerratus","Calaminae","Cameroon"
"326","Calamus_deerratus","Calaminae","Cameroon"
"327","Calamus_deerratus","Calaminae","Cameroon"
"328","Calamus_deerratus","Calaminae","Cameroon"
"329","Calamus_deerratus","Calaminae","Cameroon"
"330","Calamus_deerratus","Calaminae","Cameroon"
"331","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"332","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"333","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"334","Calamus_deerratus","Calaminae","Senegal"
"335","Calamus_deerratus","Calaminae","Senegal"
"336","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"337","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"338","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"339","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"340","Calamus_deerratus","Calaminae","Nigeria"
"341","Calamus_deerratus","Calaminae","Senegal"
"342","Calamus_deerratus","Calaminae","Nigeria"
"343","Calamus_deerratus","Calaminae","Ghana"
"344","Calamus_deerratus","Calaminae","Ghana"
"345","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"346","Calamus_deerratus","Calaminae","Ghana"
"347","Calamus_deerratus","Calaminae","Nigeria"
"348","Calamus_deerratus","Calaminae","Nigeria"
"349","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"350","Calamus_deerratus","Calaminae","Nigeria"
"351","Calamus_deerratus","Calaminae","Cameroon"
"352","Calamus_deerratus","Calaminae","Cameroon"
"353","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"354","Calamus_deerratus","Calaminae","Ghana"
"355","Calamus_deerratus","Calaminae","Ghana"
"356","Calamus_deerratus","Calaminae","Ghana"
"357","Calamus_deerratus","Calaminae","Ghana"
"358","Calamus_deerratus","Calaminae","Ghana"
"359","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"360","Calamus_deerratus","Calaminae","Nigeria"
"361","Calamus_deerratus","Calaminae","Nigeria"
"362","Calamus_deerratus","Calaminae","Senegal"
"363","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"364","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"365","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"366","Calamus_deerratus","Calaminae","Liberia"
"367","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"368","Calamus_deerratus","Calaminae","Liberia"
"369","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"370","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"371","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"372","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"373","Calamus_deerratus","Calaminae","Senegal"
"374","Calamus_deerratus","Calaminae","Senegal"
"375","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"376","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"377","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"378","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"379","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"380","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"381","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"382","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"383","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"384","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"385","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"386","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"387","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"388","Calamus_deerratus","Calaminae","Senegal"
"389","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"390","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"391","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"392","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"393","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"394","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"395","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"396","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"397","Calamus_deerratus","Calaminae","Senegal"
"398","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"399","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"400","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"401","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"402","Calamus_deerratus","Calaminae","Ghana"
"403","Calamus_deerratus","Calaminae","Ghana"
"404","Calamus_deerratus","Calaminae","Ghana"
"405","Calamus_deerratus","Calaminae","Ghana"
"406","Calamus_deerratus","Calaminae","Ghana"
"407","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"408","Calamus_deerratus","Calaminae","Guinea"
"409","Calamus_deerratus","Calaminae","Guinea"
"410","Calamus_deerratus","Calaminae","Senegal"
"411","Calamus_deerratus","Calaminae","Senegal"
"412","Calamus_deerratus","Calaminae","Côte d’Ivoire"
"413","Calamus_deerratus","Calaminae","Sierra Leone"
"414","Calamus_deerratus","Calaminae","Sierra Leone"
"415","Calamus_deerratus","Calaminae","Sierra Leone"
"416","Calamus_deerratus","Calaminae","Sierra Leone"
"417","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"418","Calamus_deerratus","Calaminae","Nigeria"
"419","Calamus_deerratus","Calaminae","Nigeria"
"420","Calamus_deerratus","Calaminae","Nigeria"
"421","Calamus_deerratus","Calaminae","Nigeria"
"422","Calamus_deerratus","Calaminae","Senegal"
"423","Calamus_deerratus","Calaminae","Senegal"
"424","Calamus_deerratus","Calaminae","Senegal"
"425","Calamus_deerratus","Calaminae","Senegal"
"426","Calamus_deerratus","Calaminae","Senegal"
"427","Calamus_deerratus","Calaminae","Senegal"
"428","Calamus_deerratus","Calaminae","Senegal"
"429","Calamus_deerratus","Calaminae","Senegal"
"430","Calamus_deerratus","Calaminae","Senegal"
"431","Calamus_deerratus","Calaminae","Angola"
"432","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"433","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"434","Calamus_deerratus","Calaminae","Senegal"
"435","Calamus_deerratus","Calaminae","Senegal"
"436","Calamus_deerratus","Calaminae","Angola"
"437","Calamus_deerratus","Calaminae","Angola"
"438","Calamus_deerratus","Calaminae","Angola"
"439","Calamus_deerratus","Calaminae","Angola"
"440","Calamus_deerratus","Calaminae","Angola"
"441","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"442","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"443","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"444","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"445","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"446","Calamus_deerratus","Calaminae","Nigeria"
"447","Calamus_deerratus","Calaminae","Nigeria"
"448","Calamus_deerratus","Calaminae","Nigeria"
"449","Calamus_deerratus","Calaminae","Nigeria"
"450","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"451","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"452","Calamus_deerratus","Calaminae","Guinea"
"453","Calamus_deerratus","Calaminae","Sudan"
"454","Calamus_deerratus","Calaminae","Sudan"
"455","Calamus_deerratus","Calaminae","Sudan"
"456","Calamus_deerratus","Calaminae","Sudan"
"457","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"458","Calamus_deerratus","Calaminae","Sudan"
"459","Calamus_deerratus","Calaminae","Sudan"
"460","Calamus_deerratus","Calaminae","Nigeria"
"461","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"462","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"463","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"464","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"465","Calamus_deerratus","Calaminae","Sierra Leone"
"466","Calamus_deerratus","Calaminae","Sierra Leone"
"467","Calamus_deerratus","Calaminae","Ghana"
"468","Calamus_deerratus","Calaminae","Sierra Leone"
"469","Calamus_deerratus","Calaminae","Sierra Leone"
"470","Calamus_deerratus","Calaminae","Liberia"
"471","Calamus_deerratus","Calaminae","Liberia"
"472","Calamus_deerratus","Calaminae","Liberia"
"473","Calamus_deerratus","Calaminae","Liberia"
"474","Calamus_deerratus","Calaminae","Liberia"
"475","Calamus_deerratus","Calaminae","Liberia"
"476","Calamus_deerratus","Calaminae","Central African Republic"
"477","Calamus_deerratus","Calaminae","Central African Republic"
"478","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"479","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"480","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"481","Calamus_deerratus","Calaminae","Cameroon"
"482","Calamus_deerratus","Calaminae","Sierra Leone"
"483","Calamus_deerratus","Calaminae","Sierra Leone"
"484","Calamus_deerratus","Calaminae","Ghana"
"485","Calamus_deerratus","Calaminae","Ghana"
"486","Calamus_deerratus","Calaminae","Ghana"
"487","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"488","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"489","Calamus_deerratus","Calaminae","Uganda"
"490","Calamus_deerratus","Calaminae","Uganda"
"491","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"492","Calamus_deerratus","Calaminae","Nigeria"
"493","Calamus_deerratus","Calaminae","Nigeria"
"494","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"495","Calamus_deerratus","Calaminae","Ghana"
"496","Calamus_deerratus","Calaminae","Ghana"
"497","Calamus_deerratus","Calaminae","Congo, Democratic Republic of the"
"498","Calamus_deerratus","Calaminae","Sierra Leone"
"499","Calamus_deerratus","Calaminae","Sierra Leone"
"500","Calamus_deerratus","Calaminae","Nigeria"
"501","Calamus_deerratus","Calaminae","Senegal"
"502","Calamus_deerratus","Calaminae","Benin"
"503","Calamus_deerratus","Calaminae","Zambia"
"504","Calamus_deerratus","Calaminae","Cameroon"
"505","Calamus_deerratus","Calaminae","Cameroon"
"506","Calamus_deerratus","Calaminae","Senegal"
"507","Calamus_deerratus","Calaminae","Cameroon"
"508","Calamus_deerratus","Calaminae","Sierra Leone"
"509","Calamus_deerratus","Calaminae","Cameroon"
"510","Calamus_deerratus","Calaminae","Sierra Leone"
"511","Calamus_deerratus","Calaminae","Cameroon"
"512","Calamus_deerratus","Calaminae","Sierra Leone"
"513","Calamus_deerratus","Calaminae","Ghana"
"514","Calamus_deerratus","Calaminae","Liberia"
"515","Calamus_deerratus","Calaminae","Gambia"
"516","Calamus_deerratus","Calaminae","Ghana"
"517","Calamus_deerratus","Calaminae","Ghana"
